"V1","V2"
-14.9330038428269,4.17626673119574e-14
-14.9328386461037,1.6655782545734e-13
-14.933153101587,2.37556462270459e-13
-14.9322425886349,1.15113569524431e-13
-14.9321324046622,-2.87788251060679e-13
-14.9323844440444,-3.43326825223167e-14
-14.9322950850495,4.35923877412487e-14
-14.9332573697481,1.01959311799652e-13
-14.932995102497,1.00288778869554e-13
-14.9329175691164,1.56064855903138e-13
-14.9322630014849,-4.60095148952753e-14
-14.932057951157,-3.71390225580677e-13
-14.9320845398504,8.18047840238097e-14
-14.9330202948621,1.56747468502009e-13
-14.9328550993666,1.2298932988594e-13
-14.9335568645643,1.82923156010092e-13
-14.9330646154574,1.40848426864981e-13
-14.9327087708308,-9.22299160920043e-14
-14.9326704160394,-2.14318599083396e-13
-14.9324708181073,-6.31326704789854e-14
-14.9320562100254,-1.94486822120682e-14
-14.9325914382709,1.41710762556769e-13
-14.9331563920562,1.45398685591177e-13
-14.9329261547585,2.30821882578925e-13
-14.932852425243,1.29226244521333e-13
-14.931915124483,-3.97480370862067e-13
-14.933119836003,1.72217925158029e-13
-14.929031811612,-1.29315259942878e-13
-14.9329831231005,-1.14857746394586e-13
-14.9324692771737,-3.05629617704932e-14
-14.9310633780905,7.07569841761678e-14
-14.9331012196458,8.31555615076904e-14
-14.9325332389968,1.2320875446899e-13
-14.9312690888899,-2.25666534497982e-13
-14.9326906718463,-2.85109737781679e-13
-14.9326116480742,-9.17283288818005e-15
-14.9332699170011,-9.22474334207396e-15
-14.9328438914855,7.46082305598387e-14
-14.9330254899098,1.35921231424898e-13
-14.9330427102349,-6.64275426015949e-14
-14.9329864645649,-6.30909801829207e-14
-14.9327275885796,-1.60734410030587e-13
-14.9332909967412,8.97525319804843e-14
-14.9328777720909,-6.16337836967942e-14
-14.9330191636744,-1.0386468264268e-13
-14.9325372504964,9.06022849685256e-14
-14.9330295516187,1.59226884013241e-13
-14.9325968417029,4.51766465655466e-14
-14.9326071237443,6.01559935958857e-14
-14.9324709253182,4.91642679035787e-14
-14.9329222976718,-1.26294950874436e-13
-14.9321799125622,3.26416906762397e-14
-14.9330284200082,8.3128935370146e-14
-14.9327451720681,6.74471332274304e-15
-14.9332100691929,-2.75217429245799e-14
-14.9332154162014,-3.38241545763188e-14
-14.9330062582178,-1.09088400349288e-13
-14.9331803526421,1.52102061774778e-13
-14.9324278366477,-8.98410411948713e-14
-14.9330138166587,1.38976139186322e-13
-14.9325628519856,-1.01507808593867e-13
-14.932872528907,1.77766070090391e-13
-14.932760134298,1.22254810046569e-13
-14.9328039410937,-2.17859388072072e-13
-14.93327007203,1.69084974564926e-13
-14.9329705254977,-2.41049210833219e-13
-14.9322511218314,1.35262311803615e-13
-14.9319137888313,7.88804982548213e-14
-14.9328271290251,-2.54936131948952e-14
-14.9324897947692,7.94859130008149e-14
-14.933194388882,2.14456451033175e-13
-14.9328263577619,1.57633683519955e-13
-14.9330436883341,-7.86935259441076e-14
-14.9323890183379,3.35132673339305e-14
-14.933031657677,-1.7881726481489e-13
-14.9326134965456,-2.92798737075074e-13
-14.9330218879233,-5.57801694191613e-15
-14.9331982952123,1.91639750601447e-13
-14.9317729063465,3.60110037366379e-15
-14.9331862126058,8.34576439268261e-14
-14.9324497897507,-7.73251896779146e-14
-14.9326595148611,1.22244200134025e-13
-14.9328404458749,1.43483982811509e-13
-14.9316168097494,-2.57956371915056e-13
-14.9329545873989,-1.24906626134976e-13
-14.9313965995491,1.80913397939211e-13
-14.9330904766726,-6.86521506130022e-14
-14.9329710405454,1.90988056868142e-13
-14.9328810640734,-4.12366066127463e-14
-14.9328161762039,-1.73606921254973e-14
-14.9330367476856,-1.70229220705698e-13
-14.932444856335,8.20858325158419e-14
-14.9329310909572,-4.60892985602541e-14
-14.9329200860755,-2.03038036566129e-13
-14.9328202908735,1.65423888408596e-13
-14.9325639340473,5.61026629045713e-14
-14.9321188857435,-1.91436994235638e-13
-14.9332423586058,1.25787659617896e-13
-14.9329686224605,-7.33412450583239e-14
-14.9326593613448,1.24638798714889e-13
-14.9317500822584,-2.56832360215034e-13
-14.9329156144953,3.82313993828076e-14
-14.933033202237,1.56683723712928e-13
-14.9327676403146,7.6260765356832e-14
-14.9325317459151,-2.02197341807126e-13
-14.9324251635947,1.46393957877267e-13
-14.9322525154707,7.34953909413734e-14
-14.9329115011376,-1.61339602503224e-13
-14.9330838457882,1.96370406423394e-13
-14.9327299023349,5.79967059560415e-14
-14.9327797236047,1.86903528002972e-14
-14.9330862085867,8.48724515626508e-14
-14.9319694717657,-1.59040301156162e-14
-14.9319834056235,6.10959229005339e-14
-14.9328027070923,-2.33252150711197e-13
-14.9316189737685,9.98753496481381e-14
-14.9330138684634,4.28780631601228e-15
-14.9318757903981,-7.73943700221951e-14
-14.9324340601912,6.59360493166745e-14
-14.9329666190085,1.26958506254981e-13
-14.9313196838826,3.49457486224065e-14
-14.9326877407721,1.38816066803151e-13
-14.9320890126006,-2.99693936498319e-13
-14.9317518822558,-6.42516147525107e-14
-14.9323950877186,1.83247245415844e-13
2645.03365760093,9.12494676368027e-13
-14.932042275624,9.9686228827392e-14
-14.9324543691167,5.68283488247724e-14
-14.9324880957801,8.20645073119326e-14
-14.9322153401203,8.67619333554572e-14
-14.9330533038231,3.38477172302066e-14
-14.9328639908665,-1.09128004305898e-13
-14.9331658512127,-2.3020886905997e-13
-14.9329111421679,7.37227299529165e-14
-14.9330433286932,-4.95559473149876e-14
-14.9334281736346,8.33928585933167e-14
-14.9334334675342,9.07126287048319e-15
-14.9329004448221,-1.26703477308392e-13
-14.9326830121757,-5.21923800609914e-14
-14.9332754159344,-1.74973141002177e-13
-14.9329836873845,-1.97788325030901e-13
-14.932361770002,1.80986634557165e-13
-14.9330765442861,-7.46197746093523e-14
-14.9330306825987,1.40415212111403e-13
-14.9327084109536,1.11287763821602e-13
-14.9329216818104,-2.10389589069478e-13
-14.9331662122075,4.74030655415334e-14
-14.9330890392262,1.33245421356099e-13
-14.9318957903496,1.57400170084747e-13
-14.9330439980271,1.53631986561577e-13
-14.933162971729,-7.01337165028856e-14
-14.9317848872463,-4.64378250538111e-13
-14.9328454330473,-1.35964226967287e-13
-14.9331848750618,1.57943317533337e-13
-14.9328812185412,5.16933843916926e-14
-14.9329833282795,3.52552988910994e-14
-14.9330273905712,4.75745294194408e-14
-14.9327324723841,5.05875403362686e-14
-14.9328114988532,-5.85154819148562e-14
-14.9325311307634,3.0694183260243e-14
-14.9324259856226,1.57007706946659e-13
-14.9327663040087,4.76708207890302e-14
-14.9329037889575,-5.24897567594127e-14
-14.932946978578,6.89620000311654e-14
-14.9329973125789,-3.87672819533617e-14
-14.9325623907013,-2.18707344586144e-14
-14.9320668002039,1.43497696029712e-13
-14.9330178783668,1.26548214017889e-13
-14.9327160199088,1.30946882358147e-13
-14.9328471306396,8.74519913663956e-14
-14.9331209147419,8.54907447029355e-14
-14.9316863788969,-4.21997708605257e-13
-14.9331306835102,8.46479206670098e-17
-14.9312621502486,-1.49361464115395e-13
-14.9331725869802,-1.24504034511361e-14
-14.9329261039144,4.58906219711299e-14
-14.9328915520116,1.89742775564753e-13
-14.9330522772993,1.57672757263513e-13
-14.9323118983635,-1.53713849954713e-13
-14.9333119227977,1.28782149814318e-13
-14.9324807939966,-2.40529771422458e-13
-14.9324214606399,2.53280243260707e-13
-14.9331978322019,2.1476799929086e-13
-14.9329918620221,-7.33644617654182e-14
-14.9327440922076,-8.01054009417013e-14
-14.9331690388991,1.77245485395512e-13
-14.9326234700747,-5.8994181037584e-14
-14.932578279531,-2.10941186468054e-13
-14.9328591608496,7.36702485900973e-14
-14.932788876485,-2.22153343846887e-13
-14.9315791264907,-3.04188597252089e-13
-14.9322528715662,-1.22547892007469e-13
-14.9327795703775,-1.02856588254291e-13
-14.9322661846896,-9.93624878353449e-14
-14.9319758484411,3.65555180890092e-16
-14.9332119188469,1.24590371323075e-13
-14.9328239925325,1.71135581091451e-13
-14.9323717964946,8.91998711383243e-14
-14.932267216194,-2.39942733651194e-14
-14.9330534585459,7.01591116419761e-14
-14.9328295454886,-2.6480900962488e-13
-14.9324920040814,1.82923883356334e-13
-14.9325115946753,-4.9944875783597e-14
-14.9327407000332,-9.78585214394214e-14
-14.9328570016185,1.48361663712217e-13
-14.9331862646704,-5.8501784853241e-15
-14.9322312287654,1.22346416892565e-13
-14.9329889328164,1.90014379424012e-13
-14.9323694794331,1.61067450723237e-13
-14.9315982023181,-3.2575207098807e-13
-14.9329682638513,-1.56617322354691e-13
-14.9323080376028,-4.99120465285015e-14
-14.9324474294209,-9.79045479204569e-14
-14.9328448675804,4.18865153641927e-14
2645.03365760093,1.42771569779377e-12
-14.9328254304605,5.63990181297846e-14
-14.9331796321239,1.21858058693218e-13
-14.9322129196604,-1.91264080425723e-13
-14.931816408553,1.17964369563456e-13
-14.9331174711379,1.65689762953347e-13
-14.932064691575,-3.50128506826091e-14
-14.9329379287219,1.20971046518e-13
-14.9327760205961,7.34357459053844e-15
-14.9329708345109,-1.72705359756456e-13
-14.9323516939062,1.3268653173863e-13
-14.932800804614,-7.4423019844035e-14
-14.9317885921358,-2.08403953314832e-13
-14.9319312183745,-3.33089336650727e-13
-14.9328518080438,1.70495293713457e-13
-14.9329510909512,-8.17279728552259e-15
-14.9331725359002,2.25394974178035e-13
-14.9328648159481,5.3114543516053e-14
-14.9328466670713,1.41384027979015e-13
-14.9329141223974,2.18400954837455e-14
-14.9328990591518,1.81559145100259e-13
-14.9319317337216,1.11914416726491e-13
-14.9331337172823,-3.23259306291049e-15
-14.9329465661866,8.86357709973682e-14
-14.9326162737127,1.78962480305552e-13
-14.9313359835592,-2.79765050927501e-13
-14.9329013714271,-1.770131649678e-13
-14.9331560326681,1.95012472028541e-13
-14.9328389541504,-2.21482391249691e-13
-14.9319527080685,-7.6607101801156e-13
-14.9299894678174,-7.34772224817158e-13
-14.9323808934907,-6.7350347295939e-14
-14.9322875249393,-6.87581225568291e-14
-14.9320625834919,-2.32899886649423e-13
-14.9329354598674,2.41271834822394e-14
-14.9331834861133,-1.43550967207595e-13
-14.9325736490686,5.45548245577069e-14
-14.9329540222777,-2.12287097261424e-13
-14.9317894651133,9.91881515897225e-15
-14.9326310786227,-1.54712344685688e-13
-14.9314727469383,-2.56260037467666e-13
-14.932915717687,-7.88743815565627e-14
-14.9328560238304,-2.32784312050183e-13
-14.9323983241233,-1.01767969162048e-13
-14.9324102497729,-2.54593348537121e-13
-14.9327604438343,2.69675788593173e-14
-14.932864507183,-1.90639718845886e-13
-14.9328562273735,-9.70616661197558e-14
-14.9325335481327,1.87593910446271e-13
-14.9327524731212,1.04567328065931e-14
-14.9329602436323,1.40459072697446e-13
-14.9316615968479,-2.93156013391655e-13
-14.9317355257449,5.35315076996626e-14
-14.9307944275069,-2.8941641594285e-13
-14.9329898061135,8.36718474685417e-14
-14.9329426056531,4.95000851027511e-14
-14.9328687219886,-4.703370982729e-14
-14.9327921154847,-2.3217533551875e-13
-14.9327347347285,-2.23088629677114e-13
-14.9333676568239,7.97712344845101e-14
-14.9333606644073,1.79507010656494e-13
-14.9329331472811,-1.30791222594469e-13
-14.9332794809128,1.89234699546824e-13
-14.9333454461107,1.92598592868724e-13
-14.9330654387673,1.50027696237753e-13
-14.9332343877378,-4.22393600151148e-14
-14.9327124224964,-1.78543838595547e-13
-14.9330421955237,-6.75341317170504e-14
-14.9330499629048,6.68049628703146e-14
-14.931870396136,-1.7660712184723e-13
-14.9329934552256,1.60906393051742e-14
-14.9325733428978,-2.30211719875434e-14
-14.9328313975054,6.26290763501947e-14
-14.9331125332799,4.29877961278527e-14
-14.9326277900577,8.6160235517944e-14
-14.9327600830314,-9.0299188698611e-14
-14.9328136044877,1.308563432211e-14
-14.9331990159964,1.29053369811202e-13
-14.9322231533438,1.26409568371195e-13
-14.9326101538945,2.14525787470459e-13
-14.9322036160529,-1.03670116468954e-13
-14.9319621149609,-1.25902247529065e-13
-14.9331867270733,7.42392697537063e-14
-14.9316009779958,-1.56730393945051e-13
-14.9326316986113,-3.32540860989059e-13
-14.9313299178239,-1.29454026706837e-13
-14.9326964316535,2.61186126936528e-14
-14.9317865868482,2.26314823180938e-14
-14.9325107171566,-4.1124709653698e-14
-14.9318133223171,1.07737188371265e-13
-14.9332655467868,1.7294716701373e-13
-14.9322928695788,-2.51480318669795e-13
-14.933025335662,1.41337216232788e-13
-14.9324781731075,-2.30916934057494e-13
-14.9327696460983,-3.00426644405537e-13
-14.9328224513162,8.61715939575401e-14
-14.9332642620098,4.30771073567319e-14
-14.9331457487236,5.43769117873679e-14
-14.9330073388029,-1.40822777861248e-13
-14.9329582374208,-1.47093983156013e-13
-14.9319600592839,-1.13234514320279e-13
-14.932538434346,6.15578891779682e-14
-14.9326704672636,-1.77054361248472e-13
-14.9332800964615,-8.35606153630224e-14
-14.9328997766359,1.6671498287923e-14
-14.9331542325232,7.90247881199286e-14
-14.9321934900893,7.79281539173434e-14
-14.9328428097872,2.37093096912114e-14
-14.9325031106512,7.66993579261534e-14
-14.9327769980209,3.84345079711126e-15
-14.9331935662113,1.70484452536823e-13
-14.933158654062,1.22022611492344e-13
-14.9330914039436,1.4750504972394e-13
-14.9333404596018,1.58699444210734e-13
-14.9332358807708,-2.89030342159216e-15
-14.9330203465433,-1.151786636963e-13
-14.9331126376781,-1.43244426444451e-13
-14.9324419271925,4.31338736983659e-14
-14.9332735167528,1.98184572810496e-13
-14.9322884530034,9.61161836091549e-14
-14.9323288107344,1.65801654582783e-13
-14.9330649750534,3.2817597186365e-14
-14.9313059075091,-4.37238098623871e-13
-14.9330729439849,-1.91631803979013e-14
-14.9319439190227,1.3293179106735e-13
-14.9329839452964,4.06433134521999e-14
-14.9323594527117,-2.07054963607777e-13
-14.9325956055285,-4.0965788631479e-14
-14.9330542277931,-7.59685815450611e-15
-14.9325373538274,2.10747935552691e-14
-14.9330636883661,3.88101745677223e-14
-14.9328077953395,-8.4235263702465e-15
-14.933025335662,1.42167821484251e-13
-14.9326647590695,-2.67927159979366e-13
-14.9320197540449,-2.20848922168098e-13
-14.9329301133675,7.78950021176181e-14
-14.9311902735946,-2.98608650608726e-13
-14.9323757522889,-2.67308461066765e-14
-14.9328318602376,7.00642673362463e-14
-14.933361951396,2.67608012711075e-13
-14.9324974557753,8.45682239948066e-14
-14.9325057332142,-3.55493389142728e-17
-14.9331777279577,8.318535456069e-14
-14.9329824027492,1.43744039392646e-13
-14.9319862338249,-2.99487198227227e-13
-14.9321931287871,-2.27407355891024e-13
-14.9329889303614,-1.08304922707114e-13
-14.9327729871614,1.33404938761808e-13
-14.9328804473064,8.66603730797172e-14
-14.932866050838,1.55490423858144e-13
-14.9332381423338,-5.92067055807401e-14
-14.9322373439553,-2.58689306407922e-13
-14.9326290238245,1.84797393653387e-13
-14.9328032717993,-1.99812145644201e-13
-14.9322698917874,1.32707320011523e-13
-14.931740928125,-3.7466454385543e-13
-14.933157625169,2.87439299854726e-13
-14.9327809579951,-4.80593819974087e-14
-14.9327112903457,5.10949302571097e-15
-14.9330854913578,1.72435377770925e-13
-14.9331917664854,1.21816345917386e-13
-14.9329371579182,-2.64696252893892e-14
-14.9331302725981,5.56931950055844e-14
-14.9328622973402,-1.43349157567006e-13
-14.9329214752327,-9.66692154977389e-14
-14.9328742258702,9.97787537149391e-14
-14.9326788455147,-1.5678426619351e-14
-14.9311337146294,7.11307752688663e-14
-14.9332031801571,1.92678853302422e-13
-14.9333327982894,2.46145092462814e-13
-14.9335064772673,2.3367398543801e-13
-14.9334272985197,2.54835758523674e-13
-14.9333003029444,2.55865972923863e-15
-14.9331132035737,2.18229395983531e-13
-14.9328901625077,-1.51018649344735e-13
-14.9331725874151,-2.10831812700977e-13
-14.9332157252153,-3.85759975553721e-14
-14.9329228648799,3.90427959737422e-14
-14.9325085588651,-2.35379547149464e-14
-14.9322353371095,-2.56206296686539e-13
-14.9328381841649,9.35487935414502e-14
-14.9321504556488,-2.47372484343109e-14
-14.933010732713,1.95958552514423e-13
-14.9328213156945,-1.01127359958296e-13
-14.9325585350312,-3.20385868251029e-13
-14.9330664656477,1.41014301089118e-13
-14.9321374936518,9.14339026026995e-14
-14.932213896815,-2.88229768902248e-14
-14.9324363749575,-7.4828813321811e-15
-14.9326490790683,3.96041771394948e-15
-14.9333139283356,1.63420237478873e-13
-14.9332309423607,-2.31054120866936e-14
-14.9322021267747,1.69818242025364e-14
-14.9321205276739,-6.0084209458635e-14
-14.9329702674757,-1.55086580432587e-13
-14.9330763907626,2.23157481723481e-13
-14.9332479116151,1.55620533510195e-13
-14.9326895417934,1.65238575707151e-13
-14.9329579794225,-8.41219516243704e-14
-14.9323683536273,1.59296954231451e-13
-14.9326014693065,1.02330378002966e-13
-14.9326615728118,1.0241902473755e-13
-14.9300491594925,-2.66519404405577e-13
-14.9325666603312,1.06839907257553e-13
-14.93302636396,1.6429052338354e-13
-14.9329971026992,1.22309102780262e-13
-14.9326273294731,-7.54028426839277e-15
-14.9329086214455,5.09855854866907e-14
-14.9330994756449,2.33526064254006e-13
-14.932871808299,8.68679406424142e-14
-14.932105311694,6.76363016910004e-14
-14.9326297464859,-1.05502370918022e-13
-14.9327435283125,-3.54253564250165e-14
-14.9330975218561,1.77881607502399e-13
-14.9302256175212,-1.02445455815849e-13
-14.9318339902704,1.50146462072077e-14
-14.9326076904469,-2.18656867403128e-14
-14.9329573632986,1.55759000301634e-13
-14.9330950540362,-9.60490190768527e-14
-14.9333504343138,2.54445259506246e-13
-14.9331131523589,1.81776915291436e-13
-14.9331413264698,1.18390351239462e-13
-14.9333819496926,1.00267427962353e-13
-14.9328146855445,-1.25416496121707e-13
-14.9331838459833,-5.68170852926608e-15
-14.9330923284361,2.93446881688788e-14
-14.9327384880087,-1.95839650057618e-13
-14.9329344839181,-1.09204490858248e-13
-14.9327495954084,-9.85397604118314e-14
-14.9329661559672,1.22187571491449e-13
-14.9331565456034,7.61766093808875e-15
-14.9331076502874,-6.90222297135776e-14
-14.9329915551464,-2.38188977048946e-13
-14.933414136152,9.06255686963576e-14
-14.9329943823875,-1.65881317526386e-13
-14.9331974729025,3.72756717316112e-15
-14.9330595769225,-1.04342622322044e-13
-14.9327689264,-1.70356741665777e-13
-14.9329178776083,8.82397961298139e-14
-14.9323163695065,1.62651610575741e-13
-14.9319943052838,-9.58182242448091e-14
-14.9327176664093,-5.11968798143223e-14
-14.9327009045521,-1.45196735728354e-13
-14.932828362836,-1.45565819584524e-13
-14.9330374178012,-1.26682673812089e-13
-14.9326750423109,8.03571381736203e-14
-14.9331305296969,1.96723225630042e-14
-14.9317264298336,-1.54733530259799e-13
-14.9323091186316,2.06789171740288e-13
-14.9329499089073,1.49037564591585e-13
-14.9327378701484,8.80111980454476e-14
-14.9328696494783,3.52456095717675e-14
-14.9314003570095,-4.99897688581422e-13
-14.9330187541165,-3.41637215879442e-15
-14.9326372535772,-3.3190508357281e-14
-14.9328887241257,2.10561627947108e-13
-14.9322717925065,-2.87935237973151e-13
-14.9320347690754,1.38799789587948e-13
-14.9332975759232,1.69136392763843e-13
-14.932218215805,-1.70399709844899e-13
-14.9330696533279,-1.09195100736495e-13
-14.9330361840038,4.80501061134143e-14
-14.9324136483857,1.7615833013595e-13
-14.9321356459144,-3.77758080089885e-14
-14.9328497518488,-1.13565085248558e-13
-14.9328569498102,-5.94580015724717e-14
-14.9332541319935,1.17184736356134e-14
-14.93230562659,6.59749950033545e-14
-14.9329728913538,2.01350080782014e-13
-14.9321634627197,1.63327944561147e-13
-14.9333279137511,2.03724909899526e-13
-14.9332264205452,1.80480195209429e-13
-14.932998547084,-1.70712099198406e-13
-14.9329309876864,3.91176788009707e-14
-14.9319319896497,4.75782909396971e-14
-14.9326250162954,-1.73938893286506e-13
-14.9324440853446,-1.32882065273412e-13
-14.9328272316838,-7.59294104559985e-14
-14.9325835717123,-7.21946788498845e-14
-14.9327822954724,-2.61991338951132e-13
-14.9327073831089,-2.43140031448412e-13
-14.9331816376441,2.41483115720575e-13
-14.9328003918796,6.32681032575419e-14
-14.933089703588,-3.28199251268812e-14
-14.932637405061,2.20549752465675e-13
-14.9331266224186,1.84743979870325e-13
-14.933396913233,2.26986800869552e-13
-14.9333229263053,9.57616624275323e-14
-14.9332199933568,-3.41650888512948e-14
-14.9300792853378,-3.08451266448937e-13
-14.9323230545774,6.66771188400797e-14
-14.931079469858,-4.62182449216474e-14
-14.9319224274342,-1.32885462357362e-13
-14.932668102244,9.4640482094341e-14
-14.9331778834913,5.1946474256272e-14
-14.9329787010966,5.94630704037114e-15
-14.9328288260098,-8.45023783655733e-14
-14.9326870731004,-2.32361211003448e-14
-14.9308146801908,-2.66088385249027e-13
-14.9330037386754,-3.96324552856217e-14
-14.932193127001,3.42622583160699e-15
-14.9326798221322,-2.68758380145766e-13
-14.9329986474152,-5.98571291477687e-14
-14.931728640849,-3.15753078279883e-13
-14.9329441502705,-1.36078776249808e-13
-14.9330149969237,-4.54761368969415e-14
-14.9327892872598,-5.2911328588527e-14
-14.9328082082897,-1.24958127950889e-13
-14.9324647564007,2.47400877620809e-13
-14.9326932438523,4.73456018614155e-14
-14.9331560294351,6.19750675315431e-14
-14.9328540709936,-1.02785125611732e-13
-14.9310289834141,-1.44788615908291e-13
-14.9329600366791,8.56692742361884e-14
-14.9325342655452,1.17275252766805e-13
-14.9331194240779,-1.30291203021889e-13
-14.9330893957613,1.42288018853032e-14
-14.9334222596491,6.99861131538987e-14
-14.9326018779497,-2.97959086411726e-13
-14.9329280573173,2.07891748654106e-13
-14.933238759878,2.49061038507513e-13
-14.9320705022221,-3.84646582663761e-13
-14.9329647651958,6.82065398901766e-14
-14.9328604453327,2.77517452529612e-14
-14.9329384434654,1.5759669395119e-13
-14.9331270847457,1.85505938160525e-13
-14.9331214297417,1.8894208817747e-13
-14.9327875389527,1.12126180024329e-13
-14.932269066256,5.93224039602907e-14
-14.9326682525171,-2.50416071928013e-15
-14.9327883105602,-1.47885553621202e-13
-14.9329804976843,4.68381842783879e-14
-14.9326769455235,2.35049116442476e-14
-14.9331935649964,1.22208627603215e-13
-14.9333417963955,2.42010626623162e-13
-14.9333689948104,1.8749601335693e-13
-14.9314411768525,-4.59787953839976e-14
-14.9331941829284,2.3394268937167e-13
-14.9334475562399,2.42459705592597e-13
-14.9333832882964,2.48097486720675e-13
-14.9334982523554,1.61493224179664e-13
-14.932945228189,-2.44176785290827e-13
-14.9331868815955,1.9717048094758e-13
-14.9334805652429,1.68930877301277e-13
-14.9325809537217,9.0430374251619e-14
-14.9325349884543,1.00774083768474e-13
-14.9322812517995,8.00404404556311e-14
-14.9326049110213,-9.07359309377272e-15
-14.9331789635047,-7.45042094250462e-14
-14.9331017370846,1.78096461933509e-13
-14.9333805634627,2.12306376126368e-13
-14.933161481358,1.95023274090931e-13
-14.9331835385136,2.56234672717841e-13
-14.9327238344319,-3.92430241501527e-14
-14.9327429613866,-6.96865083996777e-14
-14.9325350899661,-4.0160432932923e-14
-14.9328671295398,1.80128464760796e-13
-14.9330621469537,1.93268295284061e-14
-14.9324256801226,4.12775481797323e-15
-14.9333473974343,-2.82210914176294e-14
-14.9332422017479,-4.79371175548182e-14
-14.9328070219473,1.09135851241128e-13
-14.9323546220071,2.12831243020286e-13
-14.9321333312384,-5.08292430607073e-14
-14.932519256564,7.48085812539478e-14
-14.9332029729016,-6.51794746215693e-14
-14.9327938118423,-1.56495913764048e-13
-14.933109604986,2.93117263042336e-15
-14.9330271337229,-1.07898113868085e-13
-14.9328675409943,1.7629426079661e-14
-14.9328671813773,-1.20007465261482e-13
-14.9328798792608,-1.59968277000275e-14
-14.9329771555544,-3.719207197976e-14
-14.9330272879538,-1.57630277419806e-13
-14.9315301241404,-2.23813173432576e-13
-14.9325390493045,-6.24098167494005e-14
-14.931832242663,-1.66199419015751e-13
-14.9327504160216,-1.63392942832314e-13
-14.9328634785565,-9.09026462180994e-14
-14.9331252856018,1.62083935451691e-14
-14.933061119142,3.73921766444849e-14
-14.9331046682385,2.57097672518327e-13
-14.9328980811631,6.27074676242933e-14
-14.9330780341603,8.65867509512472e-14
-14.9329144327873,1.36206968897304e-13
-14.9332665238732,1.37192578417402e-13
-14.9331645151756,1.35894234989096e-13
-14.9326849152853,-4.06007064295253e-14
-14.9331295024503,2.73313129674596e-14
-14.9304621319081,-5.72153579224773e-14
-14.9328210620942,1.58721231028113e-13
-14.9333150603755,2.21333940426904e-13
-14.9329118610744,-1.99366260881946e-13
